2451545.000000,1.0011256344e+00,1.0011256344e+00,9.3295004961e-01,8.5735564578e-01,9.9549966760e-01,9.9549966760e-01,9.3295004961e-01,8.5735564578e-01,9.5459348069e-01,9.5459348069e-01,9.3295004961e-01,8.5735564578e-01,1.0296192737e+00,1.0296192737e+00,9.3295004961e-01,8.5735564578e-01,1.7263992566e+00,1.7263992566e+00,9.3295004961e-01,8.5735564578e-01,1.0172282061e+00,1.0172282061e+00,9.3295004961e-01,8.5735564578e-01,1.0367144336e+00,1.0367144336e+00,9.3295004961e-01,8.5735564578e-01
2451545.000667,1.0011310314e+00,1.0011310314e+00,9.4920439497e-01,8.5509334800e-01,9.9497441835e-01,9.9497441835e-01,9.4920439497e-01,8.5509334800e-01,9.6793401672e-01,9.6793401672e-01,9.4920439497e-01,8.5509334800e-01,1.0320514048e+00,1.0320514048e+00,9.4920439497e-01,8.5509334800e-01,1.7343142824e+00,1.7343142824e+00,9.4920439497e-01,8.5509334800e-01,1.0266832022e+00,1.0266832022e+00,9.4920439497e-01,8.5509334800e-01,1.0376815863e+00,1.0376815863e+00,9.4920439497e-01,8.5509334800e-01
2451545.001334,1.0011358643e+00,1.0011358643e+00,9.6312322455e-01,8.5226248779e-01,9.9430682683e-01,9.9430682683e-01,9.6312322455e-01,8.5226248779e-01,9.8043458235e-01,9.8043458235e-01,9.6312322455e-01,8.5226248779e-01,1.0335295546e+00,1.0335295546e+00,9.6312322455e-01,8.5226248779e-01,1.7408267360e+00,1.7408267360e+00,9.6312322455e-01,8.5226248779e-01,1.0357487786e+00,1.0357487786e+00,9.6312322455e-01,8.5226248779e-01,1.0385274714e+00,1.0385274714e+00,9.6312322455e-01,8.5226248779e-01
2451545.002001,1.0011401296e+00,1.0011401296e+00,9.7554209831e-01,8.4800538244e-01,9.9349884001e-01,9.9349884001e-01,9.7554209831e-01,8.4800538244e-01,9.9213175235e-01,9.9213175235e-01,9.7554209831e-01,8.4800538244e-01,1.0340539904e+00,1.0340539904e+00,9.7554209831e-01,8.4800538244e-01,1.7459657194e+00,1.7459657194e+00,9.7554209831e-01,8.4800538244e-01,1.0444319532e+00,1.0444319532e+00,9.7554209831e-01,8.4800538244e-01,1.0392493689e+00,1.0392493689e+00,9.7554209831e-01,8.4800538244e-01
2451545.002668,1.0011438273e+00,1.0011438273e+00,9.8618730126e-01,8.4233818162e-01,9.9255249928e-01,9.9255249928e-01,9.8618730126e-01,8.4233818162e-01,1.0030584667e+00,1.0030584667e+00,9.8618730126e-01,8.4233818162e-01,1.0336228411e+00,1.0336228411e+00,9.8618730126e-01,8.4233818162e-01,1.7497551555e+00,1.7497551555e+00,9.8618730126e-01,8.4233818162e-01,1.0527391828e+00,1.0527391828e+00,9.8618730126e-01,8.4233818162e-01,1.0398446404e+00,1.0398446404e+00,9.8618730126e-01,8.4233818162e-01
2451545.003334,1.0011469506e+00,1.0011469506e+00,9.9878778148e-01,8.3879177930e-01,9.9147162782e-01,9.9147162782e-01,9.9878778148e-01,8.3879177930e-01,1.0132299461e+00,1.0132299461e+00,9.9878778148e-01,8.3879177930e-01,1.0322339684e+00,1.0322339684e+00,9.9878778148e-01,8.3879177930e-01,1.7522120616e+00,1.7522120616e+00,9.9878778148e-01,8.3879177930e-01,1.0606646843e+00,1.0606646843e+00,9.9878778148e-01,8.3879177930e-01,1.0403101340e+00,1.0403101340e+00,9.9878778148e-01,8.3879177930e-01
2451545.004001,1.0011495098e+00,1.0011495098e+00,1.0106126319e+00,8.3390431125e-01,9.9025512823e-01,9.9025512823e-01,1.0106126319e+00,8.3390431125e-01,1.0227035514e+00,1.0227035514e+00,1.0106126319e+00,8.3390431125e-01,1.0298766803e+00,1.0298766803e+00,1.0106126319e+00,8.3390431125e-01,1.7533591274e+00,1.7533591274e+00,1.0106126319e+00,8.3390431125e-01,1.0682377093e+00,1.0682377093e+00,1.0106126319e+00,8.3390431125e-01,1.0406447757e+00,1.0406447757e+00,1.0106126319e+00,8.3390431125e-01
2451545.004668,1.0011514980e+00,1.0011514980e+00,1.0262616035e+00,8.3447473935e-01,9.8890677648e-01,9.8890677648e-01,1.0262616035e+00,8.3447473935e-01,1.0314878585e+00,1.0314878585e+00,1.0262616035e+00,8.3447473935e-01,1.0265424234e+00,1.0265424234e+00,1.0262616035e+00,8.3447473935e-01,1.7532035053e+00,1.7532035053e+00,1.0262616035e+00,8.3447473935e-01,1.0754510151e+00,1.0754510151e+00,1.0262616035e+00,8.3447473935e-01,1.0408454371e+00,1.0408454371e+00,1.0262616035e+00,8.3447473935e-01
2451545.005335,1.0011529117e+00,1.0011529117e+00,1.0385165206e+00,8.3464084213e-01,9.8742886175e-01,9.8742886175e-01,1.0385165206e+00,8.3464084213e-01,1.0396047328e+00,1.0396047328e+00,1.0385165206e+00,8.3464084213e-01,1.0270588403e+00,1.0270588403e+00,1.0385165206e+00,8.3464084213e-01,1.7517525940e+00,1.7517525940e+00,1.0385165206e+00,8.3464084213e-01,1.0823090932e+00,1.0823090932e+00,1.0385165206e+00,8.3464084213e-01,1.0416096988e+00,1.0416096988e+00,1.0385165206e+00,8.3464084213e-01
2451545.006002,1.0011537545e+00,1.0011537545e+00,1.0481459760e+00,8.3440250300e-01,9.8582376763e-01,9.8582376763e-01,1.0481459760e+00,8.3440250300e-01,1.0470739382e+00,1.0470739382e+00,1.0481459760e+00,8.3440250300e-01,1.0279836863e+00,1.0279836863e+00,1.0481459760e+00,8.3440250300e-01,1.7490115727e+00,1.7490115727e+00,1.0481459760e+00,8.3440250300e-01,1.0888160983e+00,1.0888160983e+00,1.0481459760e+00,8.3440250300e-01,1.0423812800e+00,1.0423812800e+00,1.0481459760e+00,8.3440250300e-01
