2451545.000000,9.9171193083e-01,9.9171193083e-01,9.9466746962e-01,7.4772012768e-01,9.5887645200e-01,9.5887645200e-01,9.9466746962e-01,7.4772012768e-01,1.2189665252e+00,1.2189665252e+00,9.9466746962e-01,7.4772012768e-01,1.4478326768e+00,1.4478326768e+00,9.9466746962e-01,7.4772012768e-01,2.0827987290e-01,2.0827987290e-01,9.9466746962e-01,7.4772012768e-01,1.1035161750e+00,1.1035161750e+00,9.9466746962e-01,7.4772012768e-01,9.4999497583e-01,9.4999497583e-01,9.9466746962e-01,7.4772012768e-01
2451545.000667,9.9158035283e-01,9.9158035283e-01,1.0018299512e+00,7.5289581963e-01,9.6087135187e-01,9.6087135187e-01,1.0018299512e+00,7.5289581963e-01,1.2202559901e+00,1.2202559901e+00,1.0018299512e+00,7.5289581963e-01,1.4659634079e+00,1.4659634079e+00,1.0018299512e+00,7.5289581963e-01,2.2812168285e-01,2.2812168285e-01,1.0018299512e+00,7.5289581963e-01,1.1033602067e+00,1.1033602067e+00,1.0018299512e+00,7.5289581963e-01,9.5022893957e-01,9.5022893957e-01,1.0018299512e+00,7.5289581963e-01
2451545.001334,9.9145005319e-01,9.9145005319e-01,1.0086011860e+00,7.5774444457e-01,9.6290759772e-01,9.6290759772e-01,1.0086011860e+00,7.5774444457e-01,1.2212925407e+00,1.2212925407e+00,1.0086011860e+00,7.5774444457e-01,1.4825710939e+00,1.4825710939e+00,1.0086011860e+00,7.5774444457e-01,2.4749732910e-01,2.4749732910e-01,1.0086011860e+00,7.5774444457e-01,1.1029046086e+00,1.1029046086e+00,1.0086011860e+00,7.5774444457e-01,9.5042374657e-01,9.5042374657e-01,1.0086011860e+00,7.5774444457e-01
2451545.002001,9.9132108517e-01,9.9132108517e-01,1.0149836644e+00,7.6227174052e-01,9.6517453137e-01,9.6517453137e-01,1.0149836644e+00,7.6227174052e-01,1.2220799109e+00,1.2220799109e+00,1.0149836644e+00,7.6227174052e-01,1.4977145491e+00,1.4977145491e+00,1.0149836644e+00,7.6227174052e-01,2.6790289860e-01,2.6790289860e-01,1.0149836644e+00,7.6227174052e-01,1.1021516410e+00,1.1021516410e+00,1.0149836644e+00,7.6227174052e-01,9.5057979639e-01,9.5057979639e-01,1.0149836644e+00,7.6227174052e-01
2451545.002668,9.9119343547e-01,9.9119343547e-01,1.0209791297e+00,7.6648201099e-01,9.6741816411e-01,9.6741816411e-01,1.0209791297e+00,7.6648201099e-01,1.2226220836e+00,1.2226220836e+00,1.0209791297e+00,7.6648201099e-01,1.5114489118e+00,1.5114489118e+00,1.0209791297e+00,7.6648201099e-01,2.8743469821e-01,2.8743469821e-01,1.0209791297e+00,7.6648201099e-01,1.1011025597e+00,1.1011025597e+00,1.0209791297e+00,7.6648201099e-01,9.5069739979e-01,9.5069739979e-01,1.0209791297e+00,7.6648201099e-01
2451545.003334,9.9106735709e-01,9.9106735709e-01,1.0265806088e+00,7.7037334332e-01,9.6963525484e-01,9.6963525484e-01,1.0265806088e+00,7.7037334332e-01,1.2229220460e+00,1.2229220460e+00,1.0265806088e+00,7.7037334332e-01,1.5238035892e+00,1.5238035892e+00,1.0265806088e+00,7.7037334332e-01,3.0612028441e-01,3.0612028441e-01,1.0265806088e+00,7.7037334332e-01,1.0997603787e+00,1.0997603787e+00,1.0265806088e+00,7.7037334332e-01,9.5077673437e-01,9.5077673437e-01,1.0265806088e+00,7.7037334332e-01
2451545.004001,9.9094247717e-01,9.9094247717e-01,1.0318052855e+00,7.7395984345e-01,9.7183263614e-01,9.7183263614e-01,1.0318052855e+00,7.7395984345e-01,1.2229835320e+00,1.2229835320e+00,1.0318052855e+00,7.7395984345e-01,1.5348570004e+00,1.5348570004e+00,1.0318052855e+00,7.7395984345e-01,3.2406643855e-01,3.2406643855e-01,1.0318052855e+00,7.7395984345e-01,1.0981210794e+00,1.0981210794e+00,1.0318052855e+00,7.7395984345e-01,9.5081824406e-01,9.5081824406e-01,1.0318052855e+00,7.7395984345e-01
2451545.004668,9.9081900877e-01,9.9081900877e-01,1.0366444433e+00,7.7723744697e-01,9.7426114324e-01,9.7426114324e-01,1.0366444433e+00,7.7723744697e-01,1.2228087822e+00,1.2228087822e+00,1.0366444433e+00,7.7723744697e-01,1.5446287501e+00,1.5446287501e+00,1.0366444433e+00,7.7723744697e-01,3.4323196668e-01,3.4323196668e-01,1.0366444433e+00,7.7723744697e-01,1.0961859176e+00,1.0961859176e+00,1.0366444433e+00,7.7723744697e-01,9.5082197328e-01,9.5082197328e-01,1.0366444433e+00,7.7723744697e-01
2451545.005335,9.9069699185e-01,9.9069699185e-01,1.0410965881e+00,7.8020711020e-01,9.7670449810e-01,9.7670449810e-01,1.0410965881e+00,7.8020711020e-01,1.2224002857e+00,1.2224002857e+00,1.0410965881e+00,7.8020711020e-01,1.5531482455e+00,1.5531482455e+00,1.0410965881e+00,7.8020711020e-01,3.6197381402e-01,3.6197381402e-01,1.0410965881e+00,7.8020711020e-01,1.0939536374e+00,1.0939536374e+00,1.0410965881e+00,7.8020711020e-01,9.5078805519e-01,9.5078805519e-01,1.0410965881e+00,7.8020711020e-01
2451545.006002,9.9057645303e-01,9.9057645303e-01,1.0451594784e+00,7.8286978949e-01,9.7911404036e-01,9.7911404036e-01,1.0451594784e+00,7.8286978949e-01,1.2217600340e+00,1.2217600340e+00,1.0451594784e+00,7.8286978949e-01,1.5604436685e+00,1.5604436685e+00,1.0451594784e+00,7.8286978949e-01,3.7996130286e-01,3.7996130286e-01,1.0451594784e+00,7.8286978949e-01,1.0914224809e+00,1.0914224809e+00,1.0451594784e+00,7.8286978949e-01,9.5071653421e-01,9.5071653421e-01,1.0451594784e+00,7.8286978949e-01
2451545.006669,9.9045740563e-01,9.9045740563e-01,1.0488298767e+00,7.8522452850e-01,9.8148950722e-01,9.8148950722e-01,1.0488298767e+00,7.8522452850e-01,1.2208897696e+00,1.2208897696e+00,1.0488298767e+00,7.8522452850e-01,1.5665382996e+00,1.5665382996e+00,1.0488298767e+00,7.8522452850e-01,3.9722887881e-01,3.9722887881e-01,1.0488298767e+00,7.8522452850e-01,1.0885904388e+00,1.0885904388e+00,1.0488298767e+00,7.8522452850e-01,9.5060758791e-01,9.5060758791e-01,1.0488298767e+00,7.8522452850e-01
2451545.007336,9.9033988960e-01,9.9033988960e-01,1.0521030511e+00,7.8727060997e-01,9.8383059209e-01,9.8383059209e-01,1.0521030511e+00,7.8727060997e-01,1.2197909862e+00,1.2197909862e+00,1.0521030511e+00,7.8727060997e-01,1.5714505184e+00,1.5714505184e+00,1.0521030511e+00,7.8727060997e-01,4.1380754288e-01,4.1380754288e-01,1.0521030511e+00,7.8727060997e-01,1.0854544971e+00,1.0854544971e+00,1.0521030511e+00,7.8727060997e-01,9.5046112750e-01,9.5046112750e-01,1.0521030511e+00,7.8727060997e-01
2451545.008003,9.9022391826e-01,9.9022391826e-01,1.0549727755e+00,7.8900588215e-01,9.8613690079e-01,9.8613690079e-01,1.0549727755e+00,7.8900588215e-01,1.2184649284e+00,1.2184649284e+00,1.0549727755e+00,7.8900588215e-01,1.5751938031e+00,1.5751938031e+00,1.0549727755e+00,7.8900588215e-01,4.2972714794e-01,4.2972714794e-01,1.0549727755e+00,7.8900588215e-01,1.0820111397e+00,1.0820111397e+00,1.0549727755e+00,7.8900588215e-01,9.5027728616e-01,9.5027728616e-01,1.0549727755e+00,7.8900588215e-01
2451545.008670,9.9010950493e-01,9.9010950493e-01,1.0574310807e+00,7.9042795420e-01,9.8840803912e-01,9.8840803912e-01,1.0574310807e+00,7.9042795420e-01,1.2169123429e+00,1.2169123429e+00,1.0574310807e+00,7.9042795420e-01,1.5777767308e+00,1.5777767308e+00,1.0574310807e+00,7.9042795420e-01,4.4501410227e-01,4.4501410227e-01,1.0574310807e+00,7.9042795420e-01,1.0782565993e+00,1.0782565993e+00,1.0574310807e+00,7.9042795420e-01,9.5005601950e-01,9.5005601950e-01,1.0574310807e+00,7.9042795420e-01
2451545.009337,9.8999670286e-01,9.8999670286e-01,1.0594677558e+00,7.9153323985e-01,9.9064361290e-01,9.9064361290e-01,1.0594677558e+00,7.9153323985e-01,1.2151339766e+00,1.2151339766e+00,1.0594677558e+00,7.9153323985e-01,1.5792066533e+00,1.5792066533e+00,1.0594677558e+00,7.9153323985e-01,4.5969481415e-01,4.5969481415e-01,1.0594677558e+00,7.9153323985e-01,1.0741858526e+00,1.0741858526e+00,1.0594677558e+00,7.9153323985e-01,9.4979728314e-01,9.4979728314e-01,1.0594677558e+00,7.9153323985e-01
2451545.010003,9.8988568517e-01,9.8988568517e-01,1.0610681072e+00,7.9231671835e-01,9.9283994303e-01,9.9283994303e-01,1.0610681072e+00,7.9231671835e-01,1.2131333146e+00,1.2131333146e+00,1.0610681072e+00,7.9231671835e-01,1.5794835705e+00,1.5794835705e+00,1.0610681072e+00,7.9231671835e-01,4.7376813540e-01,4.7376813540e-01,1.0610681072e+00,7.9231671835e-01,1.0698011602e+00,1.0698011602e+00,1.0610681072e+00,7.9231671835e-01,9.4950156540e-01,9.4950156540e-01,1.0610681072e+00,7.9231671835e-01
2451545.010670,9.8977613227e-01,9.8977613227e-01,1.0627738039e+00,7.9331274259e-01,9.9500307374e-01,9.9500307374e-01,1.0627738039e+00,7.9331274259e-01,1.2109041335e+00,1.2109041335e+00,1.0627738039e+00,7.9331274259e-01,1.5786038067e+00,1.5786038067e+00,1.0627738039e+00,7.9331274259e-01,4.8729836447e-01,4.8729836447e-01,1.0627738039e+00,7.9331274259e-01,1.0650829318e+00,1.0650829318e+00,1.0627738039e+00,7.9331274259e-01,9.4916784521e-01,9.4916784521e-01,1.0627738039e+00,7.9331274259e-01
2451545.011337,9.8966824390e-01,9.8966824390e-01,1.0645945585e+00,7.9458658251e-01,9.9712928214e-01,9.9712928214e-01,1.0645945585e+00,7.9458658251e-01,1.2084491715e+00,1.2084491715e+00,1.0645945585e+00,7.9458658251e-01,1.5765575595e+00,1.5765575595e+00,1.0645945585e+00,7.9458658251e-01,5.0028320497e-01,5.0028320497e-01,1.0645945585e+00,7.9458658251e-01,1.0600314185e+00,1.0600314185e+00,1.0645945585e+00,7.9458658251e-01,9.4879647772e-01,9.4879647772e-01,1.0645945585e+00,7.9458658251e-01
2451545.012004,9.8956204669e-01,9.8956204669e-01,1.0658880887e+00,7.9554865681e-01,9.9921799884e-01,9.9921799884e-01,1.0658880887e+00,7.9554865681e-01,1.2057674330e+00,1.2057674330e+00,1.0658880887e+00,7.9554865681e-01,1.5733313504e+00,1.5733313504e+00,1.0658880887e+00,7.9554865681e-01,5.1273873152e-01,5.1273873152e-01,1.0658880887e+00,7.9554865681e-01,1.0546390856e+00,1.0546390856e+00,1.0658880887e+00,7.9554865681e-01,9.4838737414e-01,9.4838737414e-01,1.0658880887e+00,7.9554865681e-01
2451545.012671,9.8945756729e-01,9.8945756729e-01,1.0666162910e+00,7.9619131479e-01,1.0012687421e+00,1.0012687421e+00,1.0666162910e+00,7.9619131479e-01,1.2028581712e+00,1.2028581712e+00,1.0666162910e+00,7.9619131479e-01,1.5689055749e+00,1.5689055749e+00,1.0666162910e+00,7.9619131479e-01,5.2468216692e-01,5.2468216692e-01,1.0666162910e+00,7.9619131479e-01,1.0488983986e+00,1.0488983986e+00,1.0666162910e+00,7.9619131479e-01,9.4794044569e-01,9.4794044569e-01,1.0666162910e+00,7.9619131479e-01
2451545.013338,9.8936615114e-01,9.8936615114e-01,1.0667146630e+00,7.9656858945e-01,1.0032808548e+00,1.0032808548e+00,1.0667146630e+00,7.9656858945e-01,1.1997196434e+00,1.1997196434e+00,1.0667146630e+00,7.9656858945e-01,1.5634309444e+00,1.5634309444e+00,1.0667146630e+00,7.9656858945e-01,5.3636726037e-01,5.3636726037e-01,1.0667146630e+00,7.9656858945e-01,1.0428646117e+00,1.0428646117e+00,1.0667146630e+00,7.9656858945e-01,9.4750883364e-01,9.4750883364e-01,1.0667146630e+00,7.9656858945e-01
